date,date_start,date_end,date_middle,sample_size,party,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5
2021-10-17,2021-09-30,2021-10-12,2021-10-06,943,Workers Party,0,0,0,0.01,0,0,0.01,0,0,0.01,0.01,0,0,0,0,0.01,0,0
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Aontú,0.01,0.01,0.02,0.01,0,0.02,0.02,0,0.04,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Fianna Fáil,0.2,0.22,0.19,0.13,0.19,0.26,0.19,0.2,0.37,0.17,0.17,0.25,0.25,0.16,0.28,0.27,0.21,0.17
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Fine Gael,0.21,0.19,0.23,0.16,0.23,0.21,0.26,0.16,0.19,0.27,0.2,0.2,0.11,0.23,0.15,0.15,0.24,0.19
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Green Party,0.05,0.05,0.06,0.08,0.06,0.03,0.09,0.03,0,0.08,0.05,0.05,0.03,0.06,0.04,0.08,0.07,0.03
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Labour,0.03,0.04,0.02,0.02,0.02,0.04,0.04,0.02,0.03,0.04,0.02,0.03,0.02,0.04,0.02,0,0.04,0.03
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Other Independent Candidate,0.08,0.08,0.09,0.07,0.09,0.09,0.06,0.1,0.15,0.03,0.08,0.12,0.14,0.05,0.16,0.14,0.05,0.11
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Sinn Féin,0.37,0.36,0.37,0.48,0.36,0.31,0.27,0.48,0.22,0.33,0.42,0.3,0.45,0.4,0.31,0.34,0.33,0.41
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Social Democrats,0.03,0.04,0.01,0.03,0.03,0.03,0.05,0.01,0,0.05,0.03,0.02,0,0.03,0.02,0,0.04,0.02
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Socialist Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Solidarity/PBP,0.01,0.02,0.01,0.03,0.01,0.01,0.03,0,0,0.02,0.01,0.01,0,0.01,0.01,0,0.02,0.01
2021-11-14,2021-10-28,2021-11-09,2021-11-03,912,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Aontú,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Fianna Fáil,0.23,0.26,0.18,0.08,0.18,0.34,0.21,0.24,0.25,0.14,0.26,0.25,0.29,0.19,0.28,0.24,0.24,0.2
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Fine Gael,0.2,0.2,0.21,0.21,0.21,0.19,0.22,0.16,0.31,0.21,0.21,0.21,0.16,0.18,0.24,0.27,0.19,0.2
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Green Party,0.05,0.03,0.08,0.09,0.03,0.05,0.09,0.02,0,0.12,0.04,0.02,0.01,0.07,0.02,0.07,0.07,0.03
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Labour,0.05,0.04,0.06,0.02,0.06,0.05,0.06,0.04,0.07,0.04,0.08,0.03,0.03,0.05,0.04,0.02,0.07,0.04
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Other Independent Candidate,0.09,0.1,0.09,0.04,0.08,0.12,0.09,0.09,0.14,0.08,0.07,0.11,0.11,0.08,0.11,0.12,0.06,0.11
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,RENUA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Sinn Féin,0.34,0.34,0.34,0.5,0.39,0.21,0.28,0.42,0.22,0.33,0.3,0.36,0.39,0.36,0.31,0.2,0.35,0.38
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Social Democrats,0.02,0.03,0.02,0.01,0.03,0.02,0.04,0.01,0,0.04,0.02,0.02,0,0.03,0.01,0.07,0,0.02
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Socialist Party,0,0,0.01,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0.01,0
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Solidarity/PBP,0.01,0.01,0.02,0.03,0.01,0,0.01,0.02,0,0.03,0.01,0,0,0.02,0,0,0.02,0.02
2021-12-12,2021-11-25,2021-12-08,2021-12-01,933,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Aontú,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Fianna Fáil,0.24,0.28,0.19,0.11,0.18,0.35,0.2,0.24,0.46,0.19,0.19,0.3,0.27,0.22,0.26,0.32,0.26,0.18
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Fine Gael,0.22,0.19,0.26,0.15,0.2,0.29,0.27,0.16,0.4,0.27,0.28,0.16,0.17,0.22,0.24,0.19,0.23,0.23
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Green Party,0.03,0.03,0.04,0.08,0.03,0.01,0.06,0.02,0,0.06,0.05,0.01,0.02,0.04,0.02,0.04,0.03,0.03
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Labour,0.04,0.05,0.04,0.02,0.05,0.05,0.05,0.05,0,0.06,0.08,0.01,0.03,0.06,0.02,0.03,0.04,0.06
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Other Independent Candidate,0.08,0.08,0.08,0.08,0.09,0.07,0.05,0.11,0.06,0.03,0.07,0.11,0.1,0.07,0.08,0.05,0.03,0.13
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Sinn Féin,0.34,0.33,0.34,0.48,0.39,0.2,0.31,0.4,0.09,0.29,0.31,0.36,0.42,0.33,0.34,0.31,0.34,0.34
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Social Democrats,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0,0,0.03,0.01,0.01,0,0.02,0.01,0,0.01,0.02
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Socialist Party,0.01,0,0.01,0.03,0,0,0.01,0.01,0,0.03,0,0,0,0.01,0,0,0.02,0
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Solidarity/PBP,0.02,0.02,0.02,0.03,0.02,0.01,0.03,0.01,0,0.04,0,0.03,0,0.02,0.02,0.06,0.02,0.01
2022-01-23,2022-01-06,2022-01-18,2022-01-12,917,Workers Party,0,0.01,0,0,0.01,0,0,0.01,0,0,0.02,0,0,0.01,0,0,0.01,0
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Aontú,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Fianna Fáil,0.25,0.25,0.26,0.2,0.19,0.34,0.26,0.23,0.35,0.18,0.26,0.33,0.24,0.22,0.3,0.36,0.27,0.2
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Fine Gael,0.2,0.2,0.21,0.12,0.25,0.2,0.21,0.18,0.29,0.26,0.2,0.17,0.16,0.22,0.18,0.18,0.19,0.22
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Green Party,0.05,0.04,0.05,0.06,0.07,0.02,0.07,0.03,0,0.12,0.02,0,0.04,0.07,0.02,0,0.07,0.04
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Labour,0.04,0.03,0.04,0.01,0.06,0.03,0.05,0.02,0,0.05,0.04,0.04,0.01,0.05,0.02,0.02,0.06,0.02
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Other Independent Candidate,0.09,0.07,0.11,0.11,0.06,0.12,0.1,0.07,0.12,0.07,0.06,0.11,0.17,0.07,0.12,0.13,0.06,0.11
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Sinn Féin,0.34,0.38,0.3,0.45,0.34,0.28,0.26,0.44,0.24,0.27,0.41,0.32,0.38,0.34,0.34,0.24,0.32,0.39
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Social Democrats,0.02,0.01,0.02,0.02,0.03,0,0.03,0.01,0,0.02,0.01,0.02,0.01,0.01,0.02,0.03,0.01,0.01
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Socialist Party,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Solidarity/PBP,0.01,0.02,0.01,0.03,0.01,0,0.01,0.02,0,0.03,0,0.01,0,0.01,0.01,0.04,0.02,0
2022-02-13,2022-01-27,2022-02-08,2022-02-02,928,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Aontú,0.01,0.01,0.01,0.01,0.01,0.01,0,0.02,0,0,0.01,0.01,0.03,0.01,0,0,0.01,0.01
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Fianna Fáil,0.23,0.24,0.22,0.07,0.15,0.39,0.17,0.24,0.53,0.13,0.25,0.29,0.26,0.19,0.31,0.24,0.26,0.19
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Fine Gael,0.24,0.21,0.27,0.22,0.27,0.21,0.26,0.19,0.35,0.36,0.21,0.18,0.18,0.27,0.17,0.26,0.24,0.23
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Green Party,0.04,0.04,0.04,0.1,0.04,0.01,0.06,0.02,0,0.08,0.03,0.02,0.01,0.04,0.03,0.06,0.05,0.02
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Labour,0.03,0.03,0.02,0.03,0.02,0.03,0.05,0.01,0,0.06,0.02,0.02,0,0.04,0,0.01,0.03,0.02
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Other Independent Candidate,0.09,0.08,0.1,0.06,0.13,0.08,0.1,0.09,0.07,0.05,0.1,0.1,0.13,0.07,0.14,0.14,0.06,0.11
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,RENUA,0,0.01,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0.01,0,0.02,0,0
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Sinn Féin,0.33,0.35,0.32,0.49,0.35,0.24,0.3,0.41,0.06,0.25,0.36,0.37,0.38,0.34,0.32,0.25,0.3,0.4
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Social Democrats,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0,0,0.03,0,0,0,0.01,0,0.01,0.01,0
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Socialist Party,0,0,0.01,0,0,0.01,0,0.01,0,0,0.01,0,0,0,0.01,0,0,0.01
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Solidarity/PBP,0.02,0.02,0.01,0.01,0.03,0.01,0.02,0.01,0,0.03,0.02,0.01,0,0.02,0.01,0.01,0.02,0.02
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Aontú,0.01,0.02,0,0,0.02,0,0.02,0,0,0.02,0.01,0,0.01,0.01,0.01,0,0,0.02
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Fianna Fáil,0.23,0.23,0.22,0.17,0.16,0.32,0.21,0.2,0.52,0.13,0.3,0.25,0.26,0.21,0.26,0.26,0.26,0.18
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Fine Gael,0.24,0.23,0.25,0.23,0.24,0.26,0.29,0.19,0.22,0.3,0.21,0.22,0.22,0.26,0.2,0.25,0.26,0.22
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Green Party,0.04,0.03,0.05,0.05,0.05,0.03,0.07,0.02,0,0.09,0.03,0.02,0.01,0.05,0.03,0.05,0.04,0.04
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Labour,0.05,0.05,0.06,0.04,0.05,0.06,0.07,0.04,0,0.1,0.04,0.03,0.02,0.07,0.01,0.03,0.05,0.06
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Other Independent Candidate,0.07,0.07,0.07,0.06,0.08,0.07,0.06,0.09,0.07,0.05,0.08,0.09,0.08,0.06,0.11,0.04,0.04,0.11
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Sinn Féin,0.32,0.36,0.29,0.44,0.35,0.22,0.23,0.44,0.2,0.25,0.31,0.39,0.35,0.3,0.36,0.35,0.31,0.32
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Social Democrats,0.02,0.01,0.02,0.01,0.02,0.02,0.03,0.01,0,0.02,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.03
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Socialist Party,0,0,0.01,0,0.01,0,0.01,0,0,0.01,0,0,0,0.01,0,0,0.01,0
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Solidarity/PBP,0.01,0,0.02,0,0.02,0.01,0.02,0.01,0,0.03,0.01,0,0.02,0.02,0.01,0,0.01,0.02
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Aontú,0.01,0,0.01,0.01,0,0.01,0,0,0.03,0.01,0,0.01,0.02,0,0.01,0,0.01,0.01
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Fianna Fáil,0.24,0.25,0.24,0.17,0.17,0.34,0.2,0.27,0.32,0.15,0.22,0.37,0.24,0.21,0.29,0.23,0.28,0.22
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Fine Gael,0.19,0.2,0.18,0.18,0.13,0.25,0.21,0.15,0.32,0.26,0.21,0.1,0.18,0.18,0.2,0.27,0.16,0.19
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Green Party,0.02,0.02,0.03,0.05,0.03,0,0.05,0.01,0,0.05,0.01,0.01,0.01,0.03,0.01,0.03,0.03,0.02
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Independents,0.09,0.1,0.08,0.05,0.13,0.08,0.11,0.07,0.11,0.04,0.13,0.12,0.06,0.07,0.13,0.09,0.06,0.12
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Labour,0.05,0.05,0.06,0.04,0.06,0.06,0.06,0.05,0,0.11,0.04,0.03,0.02,0.07,0.02,0.02,0.07,0.05
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Sinn Féin,0.36,0.36,0.36,0.46,0.43,0.25,0.33,0.42,0.22,0.32,0.35,0.35,0.47,0.38,0.33,0.32,0.35,0.38
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Social Democrats,0.02,0.01,0.02,0.03,0.02,0,0.02,0.01,0,0.02,0.02,0.01,0,0.02,0,0.02,0.02,0.01
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Socialist Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Solidarity/PBP,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0,0.04,0.02,0,0,0.03,0,0.03,0.02,0.01
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Aontú,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0,0.01,0.01,0.02,0,0.01,0,0,0.02,0
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fianna Fáil,0.22,0.2,0.24,0.09,0.21,0.3,0.19,0.24,0.36,0.17,0.24,0.28,0.21,0.21,0.24,0.22,0.23,0.22
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fine Gael,0.23,0.23,0.23,0.19,0.21,0.27,0.3,0.13,0.33,0.3,0.23,0.16,0.23,0.24,0.21,0.2,0.25,0.22
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Green Party,0.04,0.03,0.04,0.04,0.05,0.02,0.05,0.02,0,0.08,0.01,0.02,0.03,0.04,0.02,0.01,0.05,0.03
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Independents,0.08,0.08,0.08,0.08,0.08,0.07,0.09,0.06,0.11,0.06,0.06,0.1,0.12,0.06,0.12,0.09,0.06,0.09
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Labour,0.05,0.04,0.05,0.06,0.02,0.07,0.06,0.04,0,0.11,0.04,0.02,0,0.07,0,0.09,0.05,0.04
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Sinn Féin,0.37,0.4,0.34,0.51,0.4,0.26,0.27,0.51,0.21,0.27,0.41,0.41,0.39,0.35,0.4,0.39,0.32,0.4
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Social Democrats,0,0,0.01,0,0.01,0,0.01,0,0,0,0.01,0,0.01,0,0,0,0.01,0
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Socialist Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Solidarity/PBP,0.01,0.01,0,0.02,0.01,0,0.01,0.01,0,0.02,0,0,0.01,0.01,0,0,0.02,0
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Aontú,0.01,0.01,0.01,0,0.03,0,0.02,0,0,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,0.01
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fianna Fáil,0.21,0.2,0.22,0.1,0.17,0.31,0.19,0.22,0.31,0.18,0.21,0.25,0.21,0.21,0.22,0.25,0.24,0.17
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fine Gael,0.21,0.22,0.2,0.07,0.22,0.26,0.22,0.18,0.27,0.21,0.24,0.19,0.17,0.2,0.21,0.29,0.2,0.19
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Green Party,0.05,0.06,0.04,0.09,0.06,0.02,0.06,0.04,0,0.09,0.04,0.03,0.02,0.05,0.04,0.04,0.03,0.07
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Independents,0.07,0.09,0.06,0.04,0.06,0.1,0.07,0.07,0.14,0.03,0.07,0.1,0.11,0.05,0.12,0.07,0.06,0.1
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Labour,0.06,0.06,0.06,0.07,0.05,0.06,0.06,0.06,0,0.07,0.11,0.01,0.01,0.08,0.02,0.04,0.08,0.04
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Sinn Féin,0.36,0.33,0.38,0.56,0.39,0.22,0.33,0.4,0.28,0.32,0.3,0.39,0.46,0.35,0.37,0.27,0.36,0.39
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Social Democrats,0.02,0.03,0.01,0.04,0.01,0.01,0.02,0.01,0,0.04,0.01,0.01,0,0.02,0.01,0.02,0.01,0.02
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Socialist Party,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0.01,0,0
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Solidarity/PBP,0.01,0.01,0.01,0.04,0.01,0,0.02,0.01,0,0.03,0.01,0.01,0,0.02,0.01,0.01,0.02,0.01
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Aontú,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fianna Fáil,0.24,0.21,0.26,0.13,0.22,0.3,0.24,0.23,0.29,0.18,NA,0.31,0.23,0.23,0.24,0.2,0.24,0.24
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fine Gael,0.2,0.19,0.21,0.16,0.19,0.22,0.24,0.13,0.36,0.21,NA,0.12,0.21,0.2,0.19,0.24,0.18,0.2
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Green Party,0.05,0.03,0.07,0.07,0.07,0.02,0.08,0.03,0,0.11,NA,0,0.03,0.07,0.01,0.02,0.06,0.04
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Independent Alliance,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Independents,0.09,0.11,0.07,0.08,0.06,0.12,0.07,0.11,0.1,0.07,NA,0.11,0.11,0.08,0.12,0.13,0.08,0.09
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Labour,0.04,0.04,0.03,0.04,0.04,0.03,0.05,0.02,0.05,0.07,NA,0.03,0.03,0.04,0.03,0.03,0.05,0.02
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,RENUA,0,0.01,0,0,0.01,0,0.01,0,0,0,NA,0.01,0,0.01,0,0,0.01,0
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Sinn Féin,0.35,0.36,0.33,0.46,0.37,0.27,0.26,0.46,0.19,0.25,NA,0.38,0.4,0.31,0.41,0.37,0.31,0.38
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Social Democrats,0.03,0.04,0.01,0.03,0.03,0.02,0.03,0.02,0,0.07,NA,0.02,0,0.04,0,0,0.05,0.01
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Socialist Party,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Solidarity/PBP,0.02,0.02,0.02,0.03,0.02,0.01,0.03,0,0,0.04,NA,0.01,0,0.03,0,0.01,0.02,0.01
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Workers Party,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Aontú,0,0,0,0,0,0,0,0,0,NA,0,0,0.01,0,0,0,0,0
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fianna Fáil,0.22,0.26,0.19,0.11,0.21,0.3,0.19,0.23,0.44,NA,0.25,0.31,0.26,0.2,0.26,0.31,0.25,0.16
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fine Gael,0.21,0.19,0.24,0.17,0.2,0.25,0.24,0.18,0.25,NA,0.24,0.12,0.17,0.22,0.19,0.2,0.21,0.23
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Green Party,0.04,0.04,0.04,0.06,0.04,0.02,0.06,0.02,0,NA,0.03,0,0.03,0.04,0.03,0.02,0.05,0.02
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Independent Alliance,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Independents,0.09,0.07,0.1,0.07,0.1,0.08,0.08,0.09,0.12,NA,0.05,0.11,0.13,0.07,0.12,0.14,0.07,0.09
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Labour,0.06,0.07,0.05,0.08,0.07,0.04,0.09,0.04,0,NA,0.05,0.02,0.03,0.08,0.02,0.02,0.07,0.06
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,RENUA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Sinn Féin,0.34,0.33,0.35,0.44,0.34,0.28,0.29,0.41,0.2,NA,0.34,0.43,0.36,0.32,0.37,0.27,0.3,0.4
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Social Democrats,0.02,0.02,0.02,0.03,0.01,0.01,0.03,0.01,0,NA,0.02,0.01,0.01,0.02,0.01,0,0.01,0.03
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Socialist Party,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Solidarity/PBP,0.02,0.02,0.02,0.04,0.03,0.01,0.03,0.02,0,NA,0.01,0,0,0.04,0,0.03,0.04,0.01
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Workers Party,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Aontú,0.01,0.01,0.01,0,0,0.01,0.01,0,0,0.01,0,0,0,0.01,0,0.01,0.01,0
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fianna Fáil,0.23,0.26,0.21,0.16,0.22,0.29,0.21,0.25,0.36,0.16,0.21,0.33,0.22,0.22,0.26,0.21,0.3,0.18
